Event_ID,Trap_ID,Site_ID,Season,Deployment_DateTime,Retrieval_DateTime,Trap_Type,Trap_Status,Sample_Validity,Officer,Notes,Created_By,Created_Date
EVT-00613,TRP-021,ST-019,2023-24,2023-12-24 00:00,2023-12-26 00:00,EVS (CO2-baited),Successful,Valid,J. Nguyen,,data_generator,2023-12-26
EVT-00614,TRP-021,ST-019,2023-24,2023-12-31 00:00,2024-01-02 00:00,EVS (CO2-baited),Successful,Valid,K. Wallace,,data_generator,2024-01-02
EVT-00615,TRP-021,ST-019,2023-24,2024-01-07 00:00,2024-01-09 00:00,EVS (CO2-baited),Successful,Valid,T. Singh,,data_generator,2024-01-09
EVT-00616,TRP-021,ST-019,2023-24,2024-01-14 00:00,2024-01-16 00:00,EVS (CO2-baited),Successful,Valid,S. O'Connell,,data_generator,2024-01-16
EVT-00617,TRP-021,ST-019,2023-24,2024-01-21 00:00,2024-01-23 00:00,EVS (CO2-baited),Missing,N/A,M. Ahmed,,data_generator,2024-01-23
EVT-00618,TRP-021,ST-019,2023-24,2024-01-28 00:00,2024-01-30 00:00,EVS (CO2-baited),Successful,Valid,K. Wallace,,data_generator,2024-01-30
EVT-00619,TRP-021,ST-019,2023-24,2024-02-04 00:00,2024-02-06 00:00,EVS (CO2-baited),Successful,Valid,M. Ahmed,,data_generator,2024-02-06
EVT-00620,TRP-021,ST-019,2023-24,2024-02-11 00:00,2024-02-13 00:00,EVS (CO2-baited),Successful,Valid,R. Patel,,data_generator,2024-02-13
EVT-00621,TRP-021,ST-019,2023-24,2024-02-18 00:00,2024-02-20 00:00,EVS (CO2-baited),Successful,Valid,J. Nguyen,,data_generator,2024-02-20
EVT-00622,TRP-021,ST-019,2023-24,2024-02-25 00:00,2024-02-27 00:00,EVS (CO2-baited),Successful,Valid,J. Nguyen,,data_generator,2024-02-27
EVT-00623,TRP-021,ST-019,2023-24,2024-03-03 00:00,2024-03-05 00:00,EVS (CO2-baited),Successful,Valid,T. Singh,,data_generator,2024-03-05
EVT-00624,TRP-021,ST-019,2023-24,2024-03-10 00:00,2024-03-12 00:00,EVS (CO2-baited),Failed - Equipment/Battery,Invalid,J. Nguyen,,data_generator,2024-03-12
EVT-00625,TRP-021,ST-019,2023-24,2024-03-17 00:00,2024-03-19 00:00,EVS (CO2-baited),Successful,Valid,J. Nguyen,,data_generator,2024-03-19
EVT-00626,TRP-021,ST-019,2023-24,2024-03-24 00:00,2024-03-26 00:00,EVS (CO2-baited),Successful,Valid,R. Patel,,data_generator,2024-03-26
EVT-00627,TRP-021,ST-019,2023-24,2024-03-31 00:00,2024-04-02 00:00,EVS (CO2-baited),Successful,Valid,M. Ahmed,,data_generator,2024-04-02
EVT-00628,TRP-021,ST-019,2023-24,2024-04-07 00:00,2024-04-09 00:00,EVS (CO2-baited),Successful,Valid,S. O'Connell,,data_generator,2024-04-09
EVT-00629,TRP-021,ST-019,2023-24,2024-04-14 00:00,2024-04-16 00:00,EVS (CO2-baited),Successful,Valid,S. O'Connell,,data_generator,2024-04-16
EVT-00630,TRP-021,ST-019,2023-24,2024-04-21 00:00,2024-04-23 00:00,EVS (CO2-baited),Successful,Valid,T. Singh,,data_generator,2024-04-23
EVT-00631,TRP-022,ST-020,2023-24,2023-10-01 00:00,2023-10-03 00:00,EVS (CO2-baited),Successful,Valid,R. Patel,,data_generator,2023-10-03
EVT-00632,TRP-022,ST-020,2023-24,2023-10-08 00:00,2023-10-10 00:00,EVS (CO2-baited),Partial,Valid,K. Wallace,,data_generator,2023-10-10
EVT-00633,TRP-022,ST-020,2023-24,2023-10-15 00:00,2023-10-17 00:00,EVS (CO2-baited),Successful,Valid,K. Wallace,,data_generator,2023-10-17
EVT-00634,TRP-022,ST-020,2023-24,2023-10-22 00:00,2023-10-24 00:00,EVS (CO2-baited),Successful,Valid,S. O'Connell,,data_generator,2023-10-24
EVT-00635,TRP-022,ST-020,2023-24,2023-10-29 00:00,2023-10-31 00:00,EVS (CO2-baited),Successful,Valid,S. O'Connell,,data_generator,2023-10-31
EVT-00636,TRP-022,ST-020,2023-24,2023-11-05 00:00,2023-11-07 00:00,EVS (CO2-baited),Successful,Valid,S. O'Connell,,data_generator,2023-11-07
EVT-00637,TRP-022,ST-020,2023-24,2023-11-12 00:00,2023-11-14 00:00,EVS (CO2-baited),Successful,Valid,T. Singh,,data_generator,2023-11-14
EVT-00638,TRP-022,ST-020,2023-24,2023-11-19 00:00,2023-11-21 00:00,EVS (CO2-baited),Successful,Valid,S. O'Connell,,data_generator,2023-11-21
EVT-00639,TRP-022,ST-020,2023-24,2023-11-26 00:00,2023-11-28 00:00,EVS (CO2-baited),Successful,Valid,K. Wallace,,data_generator,2023-11-28
EVT-00640,TRP-022,ST-020,2023-24,2023-12-03 00:00,2023-12-05 00:00,EVS (CO2-baited),Successful,Valid,T. Singh,,data_generator,2023-12-05
EVT-00641,TRP-022,ST-020,2023-24,2023-12-10 00:00,2023-12-12 00:00,EVS (CO2-baited),Successful,Valid,S. O'Connell,,data_generator,2023-12-12
EVT-00642,TRP-022,ST-020,2023-24,2023-12-17 00:00,2023-12-19 00:00,EVS (CO2-baited),Successful,Valid,J. Nguyen,,data_generator,2023-12-19
EVT-00643,TRP-022,ST-020,2023-24,2023-12-24 00:00,2023-12-26 00:00,EVS (CO2-baited),Successful,Valid,S. O'Connell,,data_generator,2023-12-26
EVT-00644,TRP-022,ST-020,2023-24,2023-12-31 00:00,2024-01-02 00:00,EVS (CO2-baited),Successful,Valid,S. O'Connell,,data_generator,2024-01-02
EVT-00645,TRP-022,ST-020,2023-24,2024-01-07 00:00,2024-01-09 00:00,EVS (CO2-baited),Successful,Valid,K. Wallace,,data_generator,2024-01-09
EVT-00646,TRP-022,ST-020,2023-24,2024-01-14 00:00,2024-01-16 00:00,EVS (CO2-baited),Successful,Valid,T. Singh,,data_generator,2024-01-16
EVT-00647,TRP-022,ST-020,2023-24,2024-01-21 00:00,2024-01-23 00:00,EVS (CO2-baited),Successful,Valid,M. Ahmed,,data_generator,2024-01-23
EVT-00648,TRP-022,ST-020,2023-24,2024-01-28 00:00,2024-01-30 00:00,EVS (CO2-baited),Successful,Valid,J. Nguyen,,data_generator,2024-01-30
EVT-00649,TRP-022,ST-020,2023-24,2024-02-04 00:00,2024-02-06 00:00,EVS (CO2-baited),Successful,Valid,R. Patel,,data_generator,2024-02-06
EVT-00650,TRP-022,ST-020,2023-24,2024-02-11 00:00,2024-02-13 00:00,EVS (CO2-baited),Successful,Valid,T. Singh,,data_generator,2024-02-13
EVT-00651,TRP-022,ST-020,2023-24,2024-02-18 00:00,2024-02-20 00:00,EVS (CO2-baited),Successful,Valid,R. Patel,,data_generator,2024-02-20
EVT-00652,TRP-022,ST-020,2023-24,2024-02-25 00:00,2024-02-27 00:00,EVS (CO2-baited),Successful,Valid,R. Patel,,data_generator,2024-02-27
EVT-00653,TRP-022,ST-020,2023-24,2024-03-03 00:00,2024-03-05 00:00,EVS (CO2-baited),Successful,Valid,M. Ahmed,,data_generator,2024-03-05
EVT-00654,TRP-022,ST-020,2023-24,2024-03-10 00:00,2024-03-12 00:00,EVS (CO2-baited),Successful,Valid,S. O'Connell,,data_generator,2024-03-12
EVT-00655,TRP-022,ST-020,2023-24,2024-03-17 00:00,2024-03-19 00:00,EVS (CO2-baited),Successful,Valid,K. Wallace,,data_generator,2024-03-19
EVT-00656,TRP-022,ST-020,2023-24,2024-03-24 00:00,2024-03-26 00:00,EVS (CO2-baited),Successful,Valid,R. Patel,,data_generator,2024-03-26
EVT-00657,TRP-022,ST-020,2023-24,2024-03-31 00:00,2024-04-02 00:00,EVS (CO2-baited),Failed - Equipment/Battery,Invalid,R. Patel,,data_generator,2024-04-02
EVT-00658,TRP-022,ST-020,2023-24,2024-04-07 00:00,2024-04-09 00:00,EVS (CO2-baited),Successful,Valid,T. Singh,,data_generator,2024-04-09
EVT-00659,TRP-022,ST-020,2023-24,2024-04-14 00:00,2024-04-16 00:00,EVS (CO2-baited),Successful,Valid,T. Singh,,data_generator,2024-04-16
EVT-00660,TRP-022,ST-020,2023-24,2024-04-21 00:00,2024-04-23 00:00,EVS (CO2-baited),Successful,Valid,R. Patel,,data_generator,2024-04-23
EVT-00661,TRP-023,ST-021,2023-24,2023-10-01 00:00,2023-10-03 00:00,Gravid Trap,Successful,Valid,T. Singh,,data_generator,2023-10-03
EVT-00662,TRP-023,ST-021,2023-24,2023-10-08 00:00,2023-10-10 00:00,Gravid Trap,Successful,Valid,S. O'Connell,,data_generator,2023-10-10
EVT-00663,TRP-023,ST-021,2023-24,2023-10-15 00:00,2023-10-17 00:00,Gravid Trap,Successful,Valid,K. Wallace,,data_generator,2023-10-17
EVT-00664,TRP-023,ST-021,2023-24,2023-10-22 00:00,2023-10-24 00:00,Gravid Trap,Successful,Valid,R. Patel,,data_generator,2023-10-24
EVT-00665,TRP-023,ST-021,2023-24,2023-10-29 00:00,2023-10-31 00:00,Gravid Trap,Successful,Valid,T. Singh,,data_generator,2023-10-31
EVT-00666,TRP-023,ST-021,2023-24,2023-11-05 00:00,2023-11-07 00:00,Gravid Trap,Successful,Valid,K. Wallace,,data_generator,2023-11-07
EVT-00667,TRP-023,ST-021,2023-24,2023-11-12 00:00,2023-11-14 00:00,Gravid Trap,Successful,Valid,S. O'Connell,,data_generator,2023-11-14
EVT-00668,TRP-023,ST-021,2023-24,2023-11-19 00:00,2023-11-21 00:00,Gravid Trap,Successful,Valid,J. Nguyen,,data_generator,2023-11-21
EVT-00669,TRP-023,ST-021,2023-24,2023-11-26 00:00,2023-11-28 00:00,Gravid Trap,Failed - Equipment/Battery,Invalid,M. Ahmed,,data_generator,2023-11-28
EVT-00670,TRP-023,ST-021,2023-24,2023-12-03 00:00,2023-12-05 00:00,Gravid Trap,Successful,Valid,S. O'Connell,,data_generator,2023-12-05
EVT-00671,TRP-023,ST-021,2023-24,2023-12-10 00:00,2023-12-12 00:00,Gravid Trap,Partial,Valid,T. Singh,,data_generator,2023-12-12
EVT-00672,TRP-023,ST-021,2023-24,2023-12-17 00:00,2023-12-19 00:00,Gravid Trap,Successful,Valid,K. Wallace,,data_generator,2023-12-19
EVT-00673,TRP-023,ST-021,2023-24,2023-12-24 00:00,2023-12-26 00:00,Gravid Trap,Successful,Valid,J. Nguyen,,data_generator,2023-12-26
EVT-00674,TRP-023,ST-021,2023-24,2023-12-31 00:00,2024-01-02 00:00,Gravid Trap,Successful,Valid,R. Patel,,data_generator,2024-01-02
EVT-00675,TRP-023,ST-021,2023-24,2024-01-07 00:00,2024-01-09 00:00,Gravid Trap,Successful,Valid,K. Wallace,,data_generator,2024-01-09
EVT-00676,TRP-023,ST-021,2023-24,2024-01-14 00:00,2024-01-16 00:00,Gravid Trap,Successful,Valid,T. Singh,,data_generator,2024-01-16
EVT-00677,TRP-023,ST-021,2023-24,2024-01-21 00:00,2024-01-23 00:00,Gravid Trap,Successful,Valid,R. Patel,,data_generator,2024-01-23
EVT-00678,TRP-023,ST-021,2023-24,2024-01-28 00:00,2024-01-30 00:00,Gravid Trap,Successful,Valid,J. Nguyen,,data_generator,2024-01-30
EVT-00679,TRP-023,ST-021,2023-24,2024-02-04 00:00,2024-02-06 00:00,Gravid Trap,Successful,Valid,R. Patel,,data_generator,2024-02-06
EVT-00680,TRP-023,ST-021,2023-24,2024-02-11 00:00,2024-02-13 00:00,Gravid Trap,Successful,Valid,J. Nguyen,,data_generator,2024-02-13
EVT-00681,TRP-023,ST-021,2023-24,2024-02-18 00:00,2024-02-20 00:00,Gravid Trap,Successful,Valid,S. O'Connell,,data_generator,2024-02-20
EVT-00682,TRP-023,ST-021,2023-24,2024-02-25 00:00,2024-02-27 00:00,Gravid Trap,Partial,Valid,J. Nguyen,,data_generator,2024-02-27
EVT-00683,TRP-023,ST-021,2023-24,2024-03-03 00:00,2024-03-05 00:00,Gravid Trap,Successful,Valid,T. Singh,,data_generator,2024-03-05
EVT-00684,TRP-023,ST-021,2023-24,2024-03-10 00:00,2024-03-12 00:00,Gravid Trap,Failed - Equipment/Battery,Invalid,S. O'Connell,,data_generator,2024-03-12
EVT-00685,TRP-023,ST-021,2023-24,2024-03-17 00:00,2024-03-19 00:00,Gravid Trap,Successful,Valid,S. O'Connell,,data_generator,2024-03-19
EVT-00686,TRP-023,ST-021,2023-24,2024-03-24 00:00,2024-03-26 00:00,Gravid Trap,Partial,Valid,J. Nguyen,,data_generator,2024-03-26
EVT-00687,TRP-023,ST-021,2023-24,2024-03-31 00:00,2024-04-02 00:00,Gravid Trap,Successful,Valid,S. O'Connell,,data_generator,2024-04-02
EVT-00688,TRP-023,ST-021,2023-24,2024-04-07 00:00,2024-04-09 00:00,Gravid Trap,Missing,N/A,S. O'Connell,,data_generator,2024-04-09
EVT-00689,TRP-023,ST-021,2023-24,2024-04-14 00:00,2024-04-16 00:00,Gravid Trap,Successful,Valid,M. Ahmed,,data_generator,2024-04-16
EVT-00690,TRP-023,ST-021,2023-24,2024-04-21 00:00,2024-04-23 00:00,Gravid Trap,Failed - Equipment/Battery,Invalid,R. Patel,,data_generator,2024-04-23
EVT-00691,TRP-024,ST-022,2023-24,2023-10-01 00:00,2023-10-03 00:00,EVS (CO2-baited),Successful,Valid,J. Nguyen,,data_generator,2023-10-03
EVT-00692,TRP-024,ST-022,2023-24,2023-10-08 00:00,2023-10-10 00:00,EVS (CO2-baited),Successful,Valid,K. Wallace,,data_generator,2023-10-10
EVT-00693,TRP-024,ST-022,2023-24,2023-10-15 00:00,2023-10-17 00:00,EVS (CO2-baited),Successful,Valid,M. Ahmed,,data_generator,2023-10-17
EVT-00694,TRP-024,ST-022,2023-24,2023-10-22 00:00,2023-10-24 00:00,EVS (CO2-baited),Successful,Valid,S. O'Connell,,data_generator,2023-10-24
EVT-00695,TRP-024,ST-022,2023-24,2023-10-29 00:00,2023-10-31 00:00,EVS (CO2-baited),Successful,Valid,K. Wallace,,data_generator,2023-10-31
EVT-00696,TRP-024,ST-022,2023-24,2023-11-05 00:00,2023-11-07 00:00,EVS (CO2-baited),Successful,Valid,M. Ahmed,,data_generator,2023-11-07
EVT-00697,TRP-024,ST-022,2023-24,2023-11-12 00:00,2023-11-14 00:00,EVS (CO2-baited),Successful,Valid,K. Wallace,,data_generator,2023-11-14
EVT-00698,TRP-024,ST-022,2023-24,2023-11-19 00:00,2023-11-21 00:00,EVS (CO2-baited),Successful,Valid,K. Wallace,,data_generator,2023-11-21
EVT-00699,TRP-024,ST-022,2023-24,2023-11-26 00:00,2023-11-28 00:00,EVS (CO2-baited),Successful,Valid,T. Singh,,data_generator,2023-11-28
EVT-00700,TRP-024,ST-022,2023-24,2023-12-03 00:00,2023-12-05 00:00,EVS (CO2-baited),Partial,Valid,R. Patel,,data_generator,2023-12-05
EVT-00701,TRP-024,ST-022,2023-24,2023-12-10 00:00,2023-12-12 00:00,EVS (CO2-baited),Successful,Valid,J. Nguyen,,data_generator,2023-12-12
EVT-00702,TRP-024,ST-022,2023-24,2023-12-17 00:00,2023-12-19 00:00,EVS (CO2-baited),Successful,Valid,T. Singh,,data_generator,2023-12-19
EVT-00703,TRP-024,ST-022,2023-24,2023-12-24 00:00,2023-12-26 00:00,EVS (CO2-baited),Successful,Valid,S. O'Connell,,data_generator,2023-12-26
EVT-00704,TRP-024,ST-022,2023-24,2023-12-31 00:00,2024-01-02 00:00,EVS (CO2-baited),Successful,Valid,K. Wallace,,data_generator,2024-01-02
EVT-00705,TRP-024,ST-022,2023-24,2024-01-07 00:00,2024-01-09 00:00,EVS (CO2-baited),Successful,Valid,M. Ahmed,,data_generator,2024-01-09
EVT-00706,TRP-024,ST-022,2023-24,2024-01-14 00:00,2024-01-16 00:00,EVS (CO2-baited),Successful,Valid,K. Wallace,,data_generator,2024-01-16
EVT-00707,TRP-024,ST-022,2023-24,2024-01-21 00:00,2024-01-23 00:00,EVS (CO2-baited),Successful,Valid,R. Patel,,data_generator,2024-01-23
EVT-00708,TRP-024,ST-022,2023-24,2024-01-28 00:00,2024-01-30 00:00,EVS (CO2-baited),Partial,Valid,K. Wallace,,data_generator,2024-01-30
EVT-00709,TRP-024,ST-022,2023-24,2024-02-04 00:00,2024-02-06 00:00,EVS (CO2-baited),Failed - Equipment/Battery,Invalid,K. Wallace,,data_generator,2024-02-06
EVT-00710,TRP-024,ST-022,2023-24,2024-02-11 00:00,2024-02-13 00:00,EVS (CO2-baited),Successful,Valid,S. O'Connell,,data_generator,2024-02-13
EVT-00711,TRP-024,ST-022,2023-24,2024-02-18 00:00,2024-02-20 00:00,EVS (CO2-baited),Successful,Valid,T. Singh,,data_generator,2024-02-20
EVT-00712,TRP-024,ST-022,2023-24,2024-02-25 00:00,2024-02-27 00:00,EVS (CO2-baited),Successful,Valid,M. Ahmed,,data_generator,2024-02-27
EVT-00713,TRP-024,ST-022,2023-24,2024-03-03 00:00,2024-03-05 00:00,EVS (CO2-baited),Missing,N/A,T. Singh,,data_generator,2024-03-05
EVT-00714,TRP-024,ST-022,2023-24,2024-03-10 00:00,2024-03-12 00:00,EVS (CO2-baited),Successful,Valid,J. Nguyen,,data_generator,2024-03-12
EVT-00715,TRP-024,ST-022,2023-24,2024-03-17 00:00,2024-03-19 00:00,EVS (CO2-baited),Successful,Valid,J. Nguyen,,data_generator,2024-03-19
EVT-00716,TRP-024,ST-022,2023-24,2024-03-24 00:00,2024-03-26 00:00,EVS (CO2-baited),Successful,Valid,R. Patel,,data_generator,2024-03-26
EVT-00717,TRP-024,ST-022,2023-24,2024-03-31 00:00,2024-04-02 00:00,EVS (CO2-baited),Successful,Valid,R. Patel,,data_generator,2024-04-02
EVT-00718,TRP-024,ST-022,2023-24,2024-04-07 00:00,2024-04-09 00:00,EVS (CO2-baited),Successful,Valid,M. Ahmed,,data_generator,2024-04-09
EVT-00719,TRP-024,ST-022,2023-24,2024-04-14 00:00,2024-04-16 00:00,EVS (CO2-baited),Successful,Valid,T. Singh,,data_generator,2024-04-16
EVT-00720,TRP-024,ST-022,2023-24,2024-04-21 00:00,2024-04-23 00:00,EVS (CO2-baited),Successful,Valid,R. Patel,,data_generator,2024-04-23
EVT-00721,TRP-001,ST-001,2024-25,2024-10-01 00:00,2024-10-03 00:00,Gravid Trap,Successful,Valid,S. O'Connell,,data_generator,2024-10-03
EVT-00722,TRP-001,ST-001,2024-25,2024-10-08 00:00,2024-10-10 00:00,Gravid Trap,Successful,Valid,J. Nguyen,,data_generator,2024-10-10
EVT-00723,TRP-001,ST-001,2024-25,2024-10-15 00:00,2024-10-17 00:00,Gravid Trap,Successful,Valid,R. Patel,,data_generator,2024-10-17
EVT-00724,TRP-001,ST-001,2024-25,2024-10-22 00:00,2024-10-24 00:00,Gravid Trap,Successful,Valid,R. Patel,,data_generator,2024-10-24
EVT-00725,TRP-001,ST-001,2024-25,2024-10-29 00:00,2024-10-31 00:00,Gravid Trap,Successful,Valid,M. Ahmed,,data_generator,2024-10-31
EVT-00726,TRP-001,ST-001,2024-25,2024-11-05 00:00,2024-11-07 00:00,Gravid Trap,Successful,Valid,K. Wallace,,data_generator,2024-11-07
EVT-00727,TRP-001,ST-001,2024-25,2024-11-12 00:00,2024-11-14 00:00,Gravid Trap,Successful,Valid,K. Wallace,,data_generator,2024-11-14
EVT-00728,TRP-001,ST-001,2024-25,2024-11-19 00:00,2024-11-21 00:00,Gravid Trap,Successful,Valid,R. Patel,,data_generator,2024-11-21
EVT-00729,TRP-001,ST-001,2024-25,2024-11-26 00:00,2024-11-28 00:00,Gravid Trap,Successful,Valid,R. Patel,,data_generator,2024-11-28
EVT-00730,TRP-001,ST-001,2024-25,2024-12-03 00:00,2024-12-05 00:00,Gravid Trap,Successful,Valid,M. Ahmed,,data_generator,2024-12-05
EVT-00731,TRP-001,ST-001,2024-25,2024-12-10 00:00,2024-12-12 00:00,Gravid Trap,Successful,Valid,M. Ahmed,,data_generator,2024-12-12
EVT-00732,TRP-001,ST-001,2024-25,2024-12-17 00:00,2024-12-19 00:00,Gravid Trap,Successful,Valid,M. Ahmed,,data_generator,2024-12-19
EVT-00733,TRP-001,ST-001,2024-25,2024-12-24 00:00,2024-12-26 00:00,Gravid Trap,Partial,Valid,T. Singh,,data_generator,2024-12-26
EVT-00734,TRP-001,ST-001,2024-25,2024-12-31 00:00,2025-01-02 00:00,Gravid Trap,Successful,Valid,R. Patel,,data_generator,2025-01-02
EVT-00735,TRP-001,ST-001,2024-25,2025-01-07 00:00,2025-01-09 00:00,Gravid Trap,Successful,Valid,S. O'Connell,,data_generator,2025-01-09
EVT-00736,TRP-001,ST-001,2024-25,2025-01-14 00:00,2025-01-16 00:00,Gravid Trap,Successful,Valid,K. Wallace,,data_generator,2025-01-16
EVT-00737,TRP-001,ST-001,2024-25,2025-01-21 00:00,2025-01-23 00:00,Gravid Trap,Successful,Valid,M. Ahmed,,data_generator,2025-01-23
EVT-00738,TRP-001,ST-001,2024-25,2025-01-28 00:00,2025-01-30 00:00,Gravid Trap,Successful,Valid,M. Ahmed,,data_generator,2025-01-30
EVT-00739,TRP-001,ST-001,2024-25,2025-02-04 00:00,2025-02-06 00:00,Gravid Trap,Successful,Valid,K. Wallace,,data_generator,2025-02-06
EVT-00740,TRP-001,ST-001,2024-25,2025-02-11 00:00,2025-02-13 00:00,Gravid Trap,Successful,Valid,T. Singh,,data_generator,2025-02-13
EVT-00741,TRP-001,ST-001,2024-25,2025-02-18 00:00,2025-02-20 00:00,Gravid Trap,Successful,Valid,J. Nguyen,,data_generator,2025-02-20
EVT-00742,TRP-001,ST-001,2024-25,2025-02-25 00:00,2025-02-27 00:00,Gravid Trap,Successful,Valid,M. Ahmed,,data_generator,2025-02-27
EVT-00743,TRP-001,ST-001,2024-25,2025-03-04 00:00,2025-03-06 00:00,Gravid Trap,Successful,Valid,T. Singh,,data_generator,2025-03-06
EVT-00744,TRP-001,ST-001,2024-25,2025-03-11 00:00,2025-03-13 00:00,Gravid Trap,Successful,Valid,M. Ahmed,,data_generator,2025-03-13
EVT-00745,TRP-001,ST-001,2024-25,2025-03-18 00:00,2025-03-20 00:00,Gravid Trap,Successful,Valid,S. O'Connell,,data_generator,2025-03-20
EVT-00746,TRP-001,ST-001,2024-25,2025-03-25 00:00,2025-03-27 00:00,Gravid Trap,Successful,Valid,K. Wallace,,data_generator,2025-03-27
EVT-00747,TRP-001,ST-001,2024-25,2025-04-01 00:00,2025-04-03 00:00,Gravid Trap,Successful,Valid,R. Patel,,data_generator,2025-04-03
EVT-00748,TRP-001,ST-001,2024-25,2025-04-08 00:00,2025-04-10 00:00,Gravid Trap,Successful,Valid,J. Nguyen,,data_generator,2025-04-10
EVT-00749,TRP-001,ST-001,2024-25,2025-04-15 00:00,2025-04-17 00:00,Gravid Trap,Successful,Valid,T. Singh,,data_generator,2025-04-17
EVT-00750,TRP-001,ST-001,2024-25,2025-04-22 00:00,2025-04-24 00:00,Gravid Trap,Successful,Valid,S. O'Connell,,data_generator,2025-04-24
EVT-00751,TRP-002,ST-002,2024-25,2024-10-01 00:00,2024-10-03 00:00,BG-Sentinel,Successful,Valid,S. O'Connell,,data_generator,2024-10-03
EVT-00752,TRP-002,ST-002,2024-25,2024-10-08 00:00,2024-10-10 00:00,BG-Sentinel,Partial,Valid,M. Ahmed,,data_generator,2024-10-10
EVT-00753,TRP-002,ST-002,2024-25,2024-10-15 00:00,2024-10-17 00:00,BG-Sentinel,Successful,Valid,R. Patel,,data_generator,2024-10-17
EVT-00754,TRP-002,ST-002,2024-25,2024-10-22 00:00,2024-10-24 00:00,BG-Sentinel,Successful,Valid,J. Nguyen,,data_generator,2024-10-24
EVT-00755,TRP-002,ST-002,2024-25,2024-10-29 00:00,2024-10-31 00:00,BG-Sentinel,Successful,Valid,S. O'Connell,,data_generator,2024-10-31
EVT-00756,TRP-002,ST-002,2024-25,2024-11-05 00:00,2024-11-07 00:00,BG-Sentinel,Successful,Valid,J. Nguyen,,data_generator,2024-11-07
EVT-00757,TRP-002,ST-002,2024-25,2024-11-12 00:00,2024-11-14 00:00,BG-Sentinel,Successful,Valid,M. Ahmed,,data_generator,2024-11-14
EVT-00758,TRP-002,ST-002,2024-25,2024-11-19 00:00,2024-11-21 00:00,BG-Sentinel,Successful,Valid,R. Patel,,data_generator,2024-11-21
EVT-00759,TRP-002,ST-002,2024-25,2024-11-26 00:00,2024-11-28 00:00,BG-Sentinel,Missing,N/A,K. Wallace,,data_generator,2024-11-28
EVT-00760,TRP-002,ST-002,2024-25,2024-12-03 00:00,2024-12-05 00:00,BG-Sentinel,Successful,Valid,R. Patel,,data_generator,2024-12-05
EVT-00761,TRP-002,ST-002,2024-25,2024-12-10 00:00,2024-12-12 00:00,BG-Sentinel,Successful,Valid,T. Singh,,data_generator,2024-12-12
EVT-00762,TRP-002,ST-002,2024-25,2024-12-17 00:00,2024-12-19 00:00,BG-Sentinel,Successful,Valid,R. Patel,,data_generator,2024-12-19
EVT-00763,TRP-002,ST-002,2024-25,2024-12-24 00:00,2024-12-26 00:00,BG-Sentinel,Successful,Valid,K. Wallace,,data_generator,2024-12-26
EVT-00764,TRP-002,ST-002,2024-25,2024-12-31 00:00,2025-01-02 00:00,BG-Sentinel,Successful,Valid,K. Wallace,,data_generator,2025-01-02
EVT-00765,TRP-002,ST-002,2024-25,2025-01-07 00:00,2025-01-09 00:00,BG-Sentinel,Successful,Valid,J. Nguyen,,data_generator,2025-01-09
EVT-00766,TRP-002,ST-002,2024-25,2025-01-14 00:00,2025-01-16 00:00,BG-Sentinel,Successful,Valid,J. Nguyen,,data_generator,2025-01-16
EVT-00767,TRP-002,ST-002,2024-25,2025-01-21 00:00,2025-01-23 00:00,BG-Sentinel,Successful,Valid,K. Wallace,,data_generator,2025-01-23
EVT-00768,TRP-002,ST-002,2024-25,2025-01-28 00:00,2025-01-30 00:00,BG-Sentinel,Successful,Valid,R. Patel,,data_generator,2025-01-30
EVT-00769,TRP-002,ST-002,2024-25,2025-02-04 00:00,2025-02-06 00:00,BG-Sentinel,Partial,Valid,K. Wallace,,data_generator,2025-02-06
EVT-00770,TRP-002,ST-002,2024-25,2025-02-11 00:00,2025-02-13 00:00,BG-Sentinel,Successful,Valid,M. Ahmed,,data_generator,2025-02-13
EVT-00771,TRP-002,ST-002,2024-25,2025-02-18 00:00,2025-02-20 00:00,BG-Sentinel,Missing,N/A,T. Singh,,data_generator,2025-02-20
EVT-00772,TRP-002,ST-002,2024-25,2025-02-25 00:00,2025-02-27 00:00,BG-Sentinel,Successful,Valid,M. Ahmed,,data_generator,2025-02-27
EVT-00773,TRP-002,ST-002,2024-25,2025-03-04 00:00,2025-03-06 00:00,BG-Sentinel,Successful,Valid,K. Wallace,,data_generator,2025-03-06
EVT-00774,TRP-002,ST-002,2024-25,2025-03-11 00:00,2025-03-13 00:00,BG-Sentinel,Successful,Valid,R. Patel,,data_generator,2025-03-13
